poi_id,dedupe_key,name,lon,lat,primary_category,display_priority,quality_score,walk_affinity_hint,drive_affinity_hint,wikipedia_title,short_description,description_map_v1,description_card_v1,description_subcategory_v1,description_confidence_v1,description_basis_v1,address,evidence_sources,preferred_aliases,active_themes,record_origin,source_basis,evidence_strength,description_status,description_method,description_review_status,claim_basis,risk_flags,merged_from,merge_reason
1b75a8c0-ac34-4bfe-865f-0a86bd2da0de,osm:way/861291279,Guadalupe Street Bridge,-105.94413733115766,35.6871075389953,civic,50,65,0.55,0.9,,"Infrastructure trace that reveals labor, circulation, or water systems.","A bridge crossing within Santa Fe's mapped historic district fabric, useful for reading movement, crossing, and the physical shaping of circulation.","A bridge crossing within Santa Fe's mapped historic district fabric. City mapping places it within a historic district. The source record identifies a bridge crossing. It is most useful for reading movement, crossing, and the physical shaping of circulation.",infrastructure_landmark,medium,historic_district,,city_gis_historic_districts,,,database,osm_overpass|city_gis_historic_districts,medium,generated_draft,deterministic_draft,unreviewed,historic_district,civic_sensitivity,,
435a58ce-93de-441f-b8ed-e8d6277232d4,osm:way/476272941,Plaza Entrada Park,-105.9541801,35.64564140000001,civic,50,65,0.9,0.75,,Civic space that helps explain the structure of public life.,"A park on West Zia Road in Santa Fe, useful for reading everyday open space, terrain, and neighborhood use on the ground.","A park on West Zia Road in Santa Fe. The current record treats it as a park or open-space resource. It is most useful for reading everyday open space, terrain, and neighborhood use on the ground.",civic_space_plaza,low,source_specific_text,492 West Zia Road,,,,database,osm_overpass,low,generated_draft,deterministic_draft,unreviewed,source_specific_text,low_confidence|low_evidence|civic_sensitivity,,
a3d55408-d695-49a8-aaad-d55f0b86123a,osm:way/318069396,Calvary,-105.97930811736445,35.66286913550818,culture,50,65,0.55,0.6,,Ritual or religious site with strong cultural continuity.,"A place of worship on Rosina Street in Santa Fe, useful for reading religious presence in the local built landscape.",A place of worship on Rosina Street in Santa Fe. It is most useful for reading religious presence in the local built landscape. The point here is less a generic stop than a grounded way to read Santa Fe's landscape.,ritual_religious_site,low,,2010 Rosina Street,,,,database,osm_overpass,low,generated_draft,deterministic_draft,unreviewed,category_fallback,low_confidence|low_evidence|category_fallback|culture_sensitivity,,
b0c22180-ff58-48d5-89bd-6ff86e51e3c4,osm:way/483793041,Harvest Baptist Church,-105.97423292336983,35.650345729129945,culture,50,65,0.55,0.6,,Ritual or religious site with strong cultural continuity.,"A place of worship on Yucca Street in Santa Fe, useful for reading religious presence in the local built landscape.",A place of worship on Yucca Street in Santa Fe. It is most useful for reading religious presence in the local built landscape. The point here is less a generic stop than a grounded way to read Santa Fe's landscape.,ritual_religious_site,low,,Yucca Street,,,,database,osm_overpass,low,generated_draft,deterministic_draft,unreviewed,category_fallback,low_confidence|low_evidence|category_fallback|culture_sensitivity,,
fd0f3bce-98da-4b53-9046-b430a6bc4d2d,osm:node/12409787234,Iglesia Ciudad,-105.9926122,35.6606509,culture,50,65,0.55,0.6,,Ritual or religious site with strong cultural continuity.,"A place of worship on Trades West Road in Santa Fe, useful for reading religious presence in the local built landscape.",A place of worship on Trades West Road in Santa Fe. It is most useful for reading religious presence in the local built landscape. The point here is less a generic stop than a grounded way to read Santa Fe's landscape.,ritual_religious_site,low,,2884 Trades West Road,,,,database,osm_overpass,low,generated_draft,deterministic_draft,unreviewed,category_fallback,low_confidence|low_evidence|category_fallback|culture_sensitivity,,
d609da00-8334-410d-9d2a-c6092c7a287d,osm:way/461729157,San Miguel,-105.93756879907929,35.68345567784733,culture,50,65,0.55,0.6,,Ritual or religious site with strong cultural continuity.,"A church or chapel within Santa Fe's mapped historic district fabric, with state register support, useful for reading religious presence in the local built landscape.",A church or chapel within Santa Fe's mapped historic district fabric. State register records support its historic standing. It is also widely identified as San Miguel Chapel. It is most useful for reading religious presence in the local built landscape.,ritual_religious_site,medium,state_register|historic_district,,city_gis_historic_districts|nm_hpd_register_workbook,San Miguel Chapel,,database,osm_overpass|city_gis_historic_districts|nm_hpd_register_workbook,medium,generated_draft,deterministic_draft,unreviewed,state_register|historic_district,culture_sensitivity,,
205cc862-3158-4293-b231-240db1621fd4,osm:way/694203451,Santa Fe Baptist Church,-106.03940153800137,35.6485087004294,culture,50,65,0.55,0.6,,Ritual or religious site with strong cultural continuity.,"A place of worship on Agua Fria Street in Santa Fe, useful for reading religious presence in the local built landscape.",A place of worship on Agua Fria Street in Santa Fe. It is most useful for reading religious presence in the local built landscape. The point here is less a generic stop than a grounded way to read Santa Fe's landscape.,ritual_religious_site,low,,Agua Fria Street,,,,database,osm_overpass,low,generated_draft,deterministic_draft,unreviewed,category_fallback,low_confidence|low_evidence|category_fallback|culture_sensitivity,,
07241f8f-abb6-4801-a9f1-2d436d270fef,osm:way/729362282,Santa Fe Marcy Park Seventh-Day Adventist Church,-105.93112495062145,35.69729499510941,culture,50,65,0.55,0.6,,Ritual or religious site with strong cultural continuity.,"A place of worship in Santa Fe, useful for reading religious presence in the local built landscape.",A place of worship in Santa Fe. It is most useful for reading religious presence in the local built landscape. The point here is less a generic stop than a grounded way to read Santa Fe's landscape.,ritual_religious_site,low,,,,,,database,osm_overpass,low,generated_draft,deterministic_draft,unreviewed,category_fallback,low_confidence|low_evidence|category_fallback|culture_sensitivity,,
32ef087c-0af3-408a-a9be-e95e94d4c8db,osm:node/9128428531,Shalom Church,-106.019435,35.6380826,culture,50,65,0.55,0.6,,Ritual or religious site with strong cultural continuity.,"A place of worship on Camino Entrada in Santa Fe, useful for reading religious presence in the local built landscape.",A place of worship on Camino Entrada in Santa Fe. It is most useful for reading religious presence in the local built landscape. The point here is less a generic stop than a grounded way to read Santa Fe's landscape.,ritual_religious_site,low,,2500 Camino Entrada,,,,database,osm_overpass,low,generated_draft,deterministic_draft,unreviewed,category_fallback,low_confidence|low_evidence|category_fallback|culture_sensitivity,,
1a24493f-4d7f-4c9b-96fa-34f8bee57539,osm:node/4575341297,Kit Carson Monument,-105.937713,35.6906295,history,50,65,0.55,0.6,,Monument or memorial with strong public memory value.,"A monument or memorial within Santa Fe's mapped historic district fabric, useful for reading public memory and commemorative framing in the landscape.",A monument or memorial within Santa Fe's mapped historic district fabric. City mapping places it within a historic district. It is most useful for reading public memory and commemorative framing in the landscape. The point here is less a generic stop than a grounded way to read Santa Fe's landscape.,monument_memorial,medium,historic_district|wikidata_id,,city_gis_historic_districts,,,database,osm_overpass|city_gis_historic_districts|wikidata_id,medium,generated_draft,deterministic_draft,unreviewed,historic_district|wikidata_id,history_sensitivity,,
aea47437-5553-4fbf-9b5c-7760f7f1e607,osm:node/4700373853,Professor J A Wood House,-105.9299285,35.6864452,history,50,65,0.55,0.9,,Historic site with strong local landscape context.,"A historic house on Armijo Street within Santa Fe's mapped historic district fabric, with state register support, useful for reading domestic architecture and older settlement patterns.",A historic house on Armijo Street within Santa Fe's mapped historic district fabric. State register records support its historic standing. The source record identifies it specifically as a historic house. It is most useful for reading domestic architecture and older settlement patterns.,historic_site,medium,state_register|historic_district,511 Armijo Street,city_gis_historic_districts|nm_hpd_register_workbook,,,database,osm_overpass|city_gis_historic_districts|nm_hpd_register_workbook,medium,generated_draft,deterministic_draft,unreviewed,state_register|historic_district,history_sensitivity,,
ae505cc1-757a-4573-b5d4-06d710207ed1,osm:way/686368793,Santa Fe Vietnam Veterans Memorial,-105.97031984861812,35.68358098482516,history,50,65,0.55,0.6,,Monument or memorial with strong public memory value.,"A monument or memorial in Santa Fe, useful for reading public memory and commemorative framing in the landscape.",A monument or memorial in Santa Fe. The source record identifies it specifically as a memorial. It is most useful for reading public memory and commemorative framing in the landscape. The point here is less a generic stop than a grounded way to read Santa Fe's landscape.,monument_memorial,low,source_specific_text,,,Vietnam War Memorial,,database,osm_overpass,low,generated_draft,deterministic_draft,unreviewed,source_specific_text,low_confidence|low_evidence|history_sensitivity,osm:node/8973437607,name+proximity
25863e63-52ba-4ce5-bb49-80f7bb477bd4,osm:node/10547810815,Two Mile Dam and Reservoir,-105.895974,35.687423,history,50,65,0.55,0.6,,Monument or memorial with strong public memory value.,"A monument or memorial within Santa Fe's mapped historic district fabric, useful for reading public memory and commemorative framing in the landscape.",A monument or memorial within Santa Fe's mapped historic district fabric. City mapping places it within a historic district. The source record dates the memorial to 1986-05-09. It is most useful for reading public memory and commemorative framing in the landscape.,monument_memorial,medium,historic_district,,city_gis_historic_districts,,,database,osm_overpass|city_gis_historic_districts,medium,generated_draft,deterministic_draft,unreviewed,historic_district,history_sensitivity,,
